"Scenario","Region","Variable_class","Sub_variable_class_1","Sub_variable_class_2","Sector","Units","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"FPS","EURA","Electricity generation","Solar","","Power","TWh",2.702948307,4.885370151,7.441945815,10.46059113,13.90426934,17.85473268,22.23035657,27.20323023,32.83071121,39.18861046,46.38634914,54.19800666,62.94023727,72.6665451,83.4533479,95.32887087,107.7412533,121.1596715,135.5045929,150.6603065,166.4855979,182.2977107,198.3760154,214.5721059,230.5719658,246.4295046,253.9360584,259.3395032,264.5229665,269.3889351,273.9825083
"FPS","GCC","Electricity generation","Solar","","Power","TWh",1.946071063,5.633707382,10.08435157,15.42226134,21.65293732,28.94963833,37.41118121,47.23063264,58.57667724,71.84140374,87.09115568,104.3867973,124.0988773,146.4084545,171.50062,199.50906,229.9049499,263.1760771,299.1516823,337.5444987,378.0114348,419.2676681,461.1944205,503.0425808,544.037778,583.5172882,619.9540186,653.4109166,673.9868539,676.8344049,678.3471467
"FPS","IND","Electricity generation","Solar","","Power","TWh",38.89835466,63.62062705,91.97976495,124.8843466,161.6181087,202.9222633,244.4976164,291.2463917,343.4446058,400.9870734,464.9331259,525.7450358,595.7345284,673.6953058,759.5023718,852.8862999,945.4428479,1047.956847,1160.245893,1281.545617,1411.064832,1543.6116,1681.177902,1822.436822,1908.161696,1992.743979,2072.281455,2149.07908,2225.565546,2298.71182,2369.414928
"FPS","IDN","Electricity generation","Solar","","Power","TWh",0.163697606,7.607467456,13.99502115,21.86256712,31.47979809,38.18574712,45.87308921,55.25105904,66.62700293,80.32189077,96.66002268,114.6409844,135.4785375,159.2886662,186.1037879,215.8568092,246.6650607,279.5899247,314.1105838,349.5947118,385.3664436,419.2257799,451.7680266,482.3089873,510.2196177,536.3296184,555.5261964,565.3872445,557.481852,548.3582075,538.1709006
"FPS","JPN","Electricity generation","Solar","","Power","TWh",71.52330116,71.27700018,72.13410738,77.03478222,84.48623097,94.78347416,108.2519058,125.5011082,146.1520402,170.140168,197.1035377,226.6257116,257.6014744,288.692017,318.683715,346.407345,370.5498864,390.5097879,392.6859384,385.9443731,378.513804,370.5233455,361.8222674,352.5483332,342.6933934,332.272191,321.7797842,311.1438973,300.4317405,289.6952576,279.0037518
"FPS","MENA","Electricity generation","Solar","","Power","TWh",16.88243445,21.9271076,25.11889813,29.77775848,35.69427583,43.08287917,52.12270909,63.43530463,77.43651604,94.86681531,116.329539,142.1542786,173.5889436,211.475813,256.6631499,309.9530169,370.6620245,439.9927403,517.9563087,604.0360048,697.4418935,795.9388571,899.1506396,1005.64877,1114.090058,1223.279102,1330.402441,1406.753869,1452.760999,1496.925829,1539.32954
"FPS","RUS","Electricity generation","Solar","","Power","TWh",0.513462076,3.344630426,5.889695876,8.486289355,11.08617977,13.68999946,16.25548507,18.80299945,21.30009277,23.7150824,26.06987605,32.51559412,39.76901065,48.00701207,57.40926444,68.15116438,79.97489952,93.46850599,108.7285094,125.7794121,144.5358107,164.4477069,185.4348801,207.0287446,228.8844235,250.4837084,270.8676868,289.2752633,304.9268955,298.166972,290.5509367
"FPS","SA","Electricity generation","Solar","","Power","TWh",2.666653128,3.736122782,5.204648634,7.182695162,9.710237578,12.92951096,16.9652892,22.03538169,28.33062398,36.07150325,45.48854805,56.05383127,68.47238248,82.89475117,99.45313014,118.2864065,139.4056781,163.2344219,190.1123973,220.4003431,254.4743472,292.3561583,334.7112507,381.7017249,417.8982374,457.4187545,499.3420291,543.356144,589.9226302,638.5792681,688.9727672
"FPS","ZAF","Electricity generation","Solar","","Power","TWh",5.854706839,6.802983035,8.450193292,11.05680219,14.73125754,19.79258617,26.51253502,35.2479221,46.16442576,59.26955892,74.31469651,90.66224672,107.757346,124.8957248,141.5323461,157.3437308,167.5371724,174.8274524,182.0878179,189.2427815,196.2346614,202.7046202,208.9034159,214.7918181,220.33676,225.4728178,230.0554222,234.3122686,238.2941551,242.039544,245.6137591
"FPS","SEAO","Electricity generation","Solar","","Power","TWh",11.29900008,21.83480483,22.73207158,24.66567998,27.48201555,31.34527911,36.35731703,42.86435543,51.04254302,61.16886835,73.53791423,88.05260986,105.2832842,125.4038143,148.5631439,174.832319,203.3577912,234.6135109,268.2507458,303.7276662,340.4149855,377.2279408,413.7055829,449.1123132,482.7791314,514.5640296,542.529223,540.3744084,536.9628587,532.7198237,527.7619141
"FPS","KOR","Electricity generation","Solar","","Power","TWh",10.39159513,11.84710438,14.25603323,17.96928309,22.90839235,29.27847471,37.2683532,47.14702076,58.95983222,72.67056983,88.17543577,104.92053,122.2718125,139.5863521,156.0974473,171.1299579,183.675491,193.2006183,189.3282821,185.332258,181.1556807,176.6945378,172.0952572,167.2725637,162.1826238,156.8649541,151.2482471,145.5118518,139.7522823,134.053263,128.460909
"FPS","SSA","Electricity generation","Solar","","Power","TWh",1.132394993,3.748527365,8.821910764,15.13457184,20.40363694,26.79005988,34.43114237,43.58759936,54.50610685,67.46485496,82.76572256,97.52224893,114.4725153,133.9206166,156.1982684,181.7091197,210.7555625,244.2835433,283.0942731,323.6510627,363.1459529,408.5381164,460.7523845,520.2630799,587.5953142,663.3854219,747.1110218,839.3653173,940.1717113,1049.090991,1164.263652
"FPS","GBR","Electricity generation","Solar","","Power","TWh",16.30497967,15.83596846,16.42136485,18.14624354,19.8286307,21.54145268,23.35446577,25.7931221,28.75027606,32.20850962,36.13151305,40.38204413,44.77669221,49.03267661,50.91948138,52.57474273,54.03697334,55.29358962,56.34901743,57.21243831,57.94561627,58.60794608,59.19921293,59.72951187,60.16482109,60.46582565,60.66473725,60.78349446,60.85260302,60.89829592,60.94062293
"FPS","USA","Electricity generation","Solar","","Power","TWh",328.5662004,344.0983886,372.4628431,426.9191005,503.803187,607.8873098,739.9170346,899.5197811,1077.991156,1265.573255,1453.932475,1633.595031,1802.269516,1956.685257,2046.325924,2108.285655,2162.974845,2218.250214,2272.57139,2324.313292,2372.657277,2415.933083,2454.471438,2488.081428,2516.760998,2539.110683,2556.659464,2569.551794,2578.030065,2582.116442,2581.549972
"FPS","WEU","Electricity generation","Solar","","Power","TWh",131.8530056,134.247514,137.4515025,146.5534507,158.6042705,174.265101,194.2484067,219.7169535,250.3028666,286.3192671,327.9442341,375.2505623,426.9027131,481.0004913,536.1231734,576.4249512,601.7684269,626.1659975,649.4504084,671.4003096,691.9297854,711.2810069,729.14311,745.5046136,760.1365938,772.8071905,784.1630289,794.2832112,803.5724067,812.3246623,820.7441719
"FPS","WORLD","Electricity generation","Solar","","Power","TWh",937.9153007,1083.49948,1260.148071,1511.529474,1819.793897,2191.56327,2619.01064,3123.367576,3695.777116,4328.633539,5018.362482,5760.89474,6549.835078,7369.677008,8163.33619,8962.187923,9743.927514,10563.93129,11398.76612,12259.58019,13147.44258,13934.37629,14610.47331,15290.14498,15895.1023,16486.83436,17032.93068,17497.32581,17897.4885,18255.23904,18597.93551
"FPS","AUS","Electricity generation","Onshore wind","","Power","TWh",16.59609206,17.14400896,18.3908303,20.55899345,23.57615792,27.61843894,32.85303236,39.47183238,47.44652486,56.66950606,66.85801388,77.60979089,88.45391881,98.90051761,108.6213811,117.441672,120.6581599,122.0565799,123.2532705,124.1905508,124.8341644,125.1574312,125.1389768,124.7770837,124.0952412,123.0916337,121.7826795,120.1714617,118.3530395,116.3751271,114.2663877
"FPS","BRA","Electricity generation","Onshore wind","","Power","TWh",56.16254776,58.11825779,60.62553252,64.40300973,68.67889823,73.47205898,78.48280549,84.29247212,90.75096751,98.17448589,104.3723445,107.7470617,111.3644377,115.226591,119.34231,123.6916962,127.920687,132.1906047,136.4183516,140.5174782,144.435276,147.9596446,151.1784106,154.0304048,156.485841,158.5181579,159.9751934,160.9767217,161.5631549,161.7275809,161.4825929
"FPS","CAN","Electricity generation","Onshore wind","","Power","TWh",30.94140393,34.45540204,39.54244594,46.97143892,56.67794207,68.18730171,80.17308769,91.21424899,99.05609871,100.1324188,101.3509571,102.7804773,104.2549781,105.5948688,106.7083477,107.5124859,107.8289623,107.621553,106.8736028,105.5568566,103.670098,101.2446741,98.26611001,94.74319237,90.65595762,86.02348601,80.93040227,75.42783137,69.56986467,63.38489018,56.89006578
"FPS","CHN","Electricity generation","Onshore wind","","Power","TWh",429.8961756,544.1007925,671.0143205,812.2545542,962.1790794,1119.98134,1267.546087,1420.173816,1576.095127,1735.072753,1897.170098,2083.937413,2271.688428,2459.464559,2645.428072,2828.547401,2990.736909,3145.358091,3291.001174,3425.601836,3549.495342,3577.969763,3501.901326,3420.75313,3335.386752,3243.492732,3140.323778,3034.945942,2928.533356,2823.704114,2715.08356
"FPS","CSA","Electricity generation","Onshore wind","","Power","TWh",31.35602596,44.74907649,53.12602215,63.41437249,75.52282214,89.85679989,106.7677044,126.9154485,150.6599806,178.5682525,210.8553718,246.8691108,287.1055267,331.078038,378.0519755,427.1097483,476.2352637,524.5957479,570.8593955,613.8683633,652.8656466,668.8302812,678.7164376,686.4227055,691.8630453,695.0358952,695.5782158,693.9436832,690.2979458,684.8039772,677.566697
"FPS","EEU","Electricity generation","Onshore wind","","Power","TWh",6.632116994,7.01058089,8.0997161,9.747484662,12.00007438,15.04881063,19.07924915,24.32309984,30.90658634,38.8899358,48.24707442,58.72903583,70.02427964,78.49822036,83.05634875,87.59684979,91.91413756,96.06771047,100.0224984,103.7097232,107.1169085,110.1840468,112.9585283,115.4399733,117.6506512,119.5248709,121.1360067,122.55193,123.8251703,124.9794683,126.0369806
"FPS","EURA","Electricity generation","Onshore wind","","Power","TWh",3.179793833,6.070912981,9.355952024,13.12523089,17.36254142,22.1602204,27.4056631,33.29089916,39.87989921,47.24533633,55.49709151,64.34264641,74.13668117,84.9143219,96.73491745,109.5991709,122.8449262,136.9851538,151.8994511,167.4299134,183.3946957,199.0259347,214.6233516,230.0169814,244.8667739,259.232255,264.5624703,267.5548636,270.1959383,272.3927047,274.1990097
"FPS","GCC","Electricity generation","Onshore wind","","Power","TWh",0.025779589,0.107649651,0.246841665,0.458641445,0.758549971,1.168835913,1.712533705,2.419721653,3.324827662,4.480180791,5.92559754,7.702969757,9.881283777,12.52315999,15.69722655,19.4730265,23.85622965,28.95283409,34.80606173,41.44224065,48.8747607,56.9816193,65.77416353,75.16714907,85.05147071,95.314898,105.6788723,116.1026814,124.7023062,130.2698569,135.6911747
"FPS","IND","Electricity generation","Onshore wind","","Power","TWh",63.01473857,105.2785314,149.3910511,196.3088888,245.1727265,296.7066432,344.3879175,395.0030093,448.5052824,504.2024185,562.8719626,612.7846691,668.4302086,727.5824399,789.3971952,852.9527343,909.5844243,969.6567692,1032.215887,1095.884527,1159.409937,1218.205324,1273.810308,1325.105869,1330.759985,1332.237997,1327.279908,1317.844621,1305.689286,1289.241355,1269.329426
"FPS","IDN","Electricity generation","Onshore wind","","Power","TWh",0.007103379,1.025070916,1.433961897,1.981797221,2.713419628,3.688501695,4.922007241,6.537063009,8.639436613,11.35517088,14.83135025,19.01762866,24.21544689,30.58543287,38.28660076,47.46823916,57.86111684,69.82905314,83.38962667,98.50637295,115.0975714,132.5612171,151.0770566,170.4162855,190.3178537,211.0410305,230.4452028,247.1092712,256.5901873,265.6800773,274.3787304
"FPS","JPN","Electricity generation","Onshore wind","","Power","TWh",7.702198691,8.188795815,8.74429249,9.704893393,11.02483444,12.7777376,15.04775187,17.93486279,21.47210097,25.69833701,30.60800764,36.18353062,42.28969655,48.7341697,55.32280282,61.84644528,68.04567378,73.76661857,76.3133591,77.17305601,77.88834226,78.47398585,78.88606628,79.14073114,79.2229966,79.12211995,78.94453236,78.66689306,78.29955864,77.85038174,77.3332752
"FPS","MENA","Electricity generation","Onshore wind","","Power","TWh",30.05454697,39.76232121,45.02807607,52.04536055,60.62079237,70.95777608,83.1616534,97.9411285,115.6983098,137.1652757,162.7654994,192.4690557,227.4207426,268.0688428,314.7671938,367.7195909,425.3441096,488.3007361,555.832674,626.6767382,699.4073868,771.3394715,841.8494653,909.4247222,972.8164045,1031.067065,1082.042015,1103.610032,1098.884045,1091.259861,1080.998701
"FPS","RUS","Electricity generation","Onshore wind","","Power","TWh",0.078452536,0.598059658,1.140031795,1.765926648,2.472674899,3.265273983,4.138247706,5.100217829,6.1473155,7.273413533,8.487750598,11.22724666,14.55107549,18.60002441,23.53883094,29.5562186,36.67089342,45.29851635,55.68132244,68.05445059,82.61768447,99.30741839,118.3159795,139.5914966,163.13092,188.7751779,215.9540053,244.1118548,272.5370366,282.4665217,292.0000686
"FPS","SA","Electricity generation","Onshore wind","","Power","TWh",3.568983048,5.078655301,6.958339494,9.29656944,12.12263357,15.54342582,19.62339084,24.50828289,30.29609802,37.08330251,44.95019357,53.23140049,62.47619193,72.65261776,83.70300456,95.56811201,108.0823252,121.3961419,135.5585187,150.6040097,166.5481896,183.1560266,200.5902503,218.6683296,228.6748557,238.8809762,248.6486423,257.7255527,266.2427194,273.8976373,280.4778834
"FPS","ZAF","Electricity generation","Onshore wind","","Power","TWh",6.990654999,8.326142909,10.37911071,13.39942278,17.53363284,23.07869218,30.2451042,39.29800481,50.29255424,63.08263235,77.25980066,92.0494491,106.8239268,120.8657071,133.6742329,145.0026604,150.6140738,153.2781292,155.6505877,157.6762019,159.3203971,160.3149226,160.8903123,161.0381566,160.7571236,160.0249189,158.7690976,157.1773705,155.3038489,153.190452,150.8922789
"FPS","SEAO","Electricity generation","Onshore wind","","Power","TWh",7.28335717,15.18758232,16.24101868,17.95698058,20.35233869,23.58346544,27.76662173,33.1873389,40.06698045,48.68520997,59.35060998,72.0674697,87.39295702,105.5809296,126.8768163,151.4708625,178.7496304,209.2455069,242.7760113,278.9683614,317.3439696,356.9626945,397.4252104,438.0392016,478.1352283,517.5323839,554.2045919,560.7187969,566.0488813,570.5916926,574.4347365
"FPS","KOR","Electricity generation","Onshore wind","","Power","TWh",2.449738585,2.958747257,3.704619995,4.779869502,6.212510518,8.076745167,10.44649561,13.41432578,17.03241857,21.3211033,26.28208007,31.78105234,37.65038604,43.70852465,49.72209593,55.4710342,60.60945089,64.92552055,64.82104373,64.67379164,64.46100527,64.1409576,63.76123472,63.28573927,62.69123256,61.98529678,61.13135533,60.19302873,59.20490549,58.19940709,57.19549222
"FPS","SSA","Electricity generation","Onshore wind","","Power","TWh",0.795099231,5.446977003,7.882383899,10.77905078,14.18059903,18.15769834,22.74769592,28.05783236,34.17403952,41.18477261,49.17656524,56.37583137,64.35715615,73.19232394,82.95138653,93.7239314,105.5274946,118.6776137,133.3695926,147.7760647,160.6001029,174.8863646,190.7895991,208.2386119,227.1622076,247.5088966,268.7832493,290.911285,313.6046253,336.4322493,358.5548226
"FPS","GBR","Electricity generation","Onshore wind","","Power","TWh",35.05863829,34.8107156,36.50007321,40.12114041,43.41431574,46.57576906,49.77770155,54.05336381,59.22843318,65.21405386,71.88682545,78.93170488,85.96461574,92.43986299,94.24576974,95.51115977,96.32929629,96.69860505,96.64815874,96.2142033,95.51821579,94.66945497,93.67488848,92.55741036,91.27159531,89.76850474,88.10805366,86.33129548,84.4882748,82.6192866,80.75307087
"FPS","USA","Electricity generation","Onshore wind","","Power","TWh",116.6148342,127.2262133,141.352501,163.6836527,194.3754615,235.3684825,287.0282087,348.939482,418.1695745,490.9331527,563.9974617,633.6875225,699.1145314,759.0098383,793.7780385,817.8084009,839.0182804,860.4553272,881.5220334,901.5880446,920.3358307,937.1175321,952.0614637,965.0936004,976.2131735,984.8773828,991.6793279,996.675066,999.9586433,1001.538682,1001.31399
"FPS","WEU","Electricity generation","Onshore wind","","Power","TWh",288.6059963,288.4405824,285.2618509,289.4715941,297.2225298,309.2429902,326.0696522,348.4588347,375.1835061,405.7264412,439.4032847,475.4475199,511.4785747,544.9073822,574.1737753,583.4544995,575.4699974,565.4753736,553.5530692,539.75388,524.2517463,507.4489993,489.3161958,470.0481135,449.6961186,428.329144,406.4892331,384.3386271,362.1664066,340.1556766,318.4140953
"FPS","WORLD","Electricity generation","Onshore wind","","Power","TWh",1137.014278,1354.085076,1574.418972,1842.228873,2144.174535,2484.517008,2839.382612,3234.535285,3663.026061,4118.158153,4602.147941,5114.972587,5649.075044,6192.128373,6714.078322,7218.52594,7673.902043,8130.832187,8582.46569,9025.866665,9457.487271,9765.937764,9961.005334,10141.99889,10256.90543,10351.38482,10402.44683,10377.08881,10306.05919,10200.761,10077.29304
"FPS","AUS","Electricity generation","Offshore wind","","Power","TWh",0,0.167929455,0.37639158,0.647192115,1.01047463,1.506595295,2.185846286,3.107223464,4.329747259,5.902422836,7.851523584,10.17574795,12.84427464,15.79820411,18.97873485,22.33584124,24.87371742,27.1746012,29.54137479,31.95436506,34.39581213,36.84701423,39.28807083,41.70295514,44.08330076,46.41198286,48.67772991,50.86376748,52.99335294,55.07545018,57.11343144
"FPS","BRA","Electricity generation","Offshore wind","","Power","TWh",0,0.263859163,0.575554911,0.941565263,1.369450268,1.868712109,2.440677485,3.107210188,3.885398781,4.806855509,5.773641306,6.66852549,7.64986803,8.726665136,9.909166073,11.20598643,12.59300041,14.09029769,15.69553279,17.40359247,19.21113794,21.09040382,23.05113576,25.08214359,27.17493181,29.31995543,31.48126976,33.67170915,35.89151724,38.13111809,40.38461247
"FPS","CAN","Electricity generation","Offshore wind","","Power","TWh",0,0.430640917,1.047220477,1.941312102,3.237246444,5.035824745,7.344863194,10.06966094,12.92246581,15.21296157,17.73311684,20.53049999,23.61218738,26.9698982,30.60439885,34.51158246,38.64495692,42.98891989,47.52977706,52.24338253,57.11182609,62.13267429,67.27539338,72.51685298,77.80360735,83.09961902,88.43104654,93.80802614,99.25965433,104.7987006,110.430373
"FPS","CHN","Electricity generation","Offshore wind","","Power","TWh",11.08091701,15.87780451,22.13745299,30.0455931,39.59907481,50.93486582,63.32864493,77.52819682,93.62365338,111.7518279,132.0780138,156.3949141,183.3472923,213.037366,245.4786779,280.7341704,317.0464907,355.7176409,396.6459582,439.6086404,484.6470898,519.4662911,540.3459895,560.755858,580.7221187,599.7071612,616.5754622,632.8149756,648.5834099,664.4294312,679.048279
"FPS","CSA","Electricity generation","Offshore wind","","Power","TWh",0,0.252748381,0.624295889,1.145250987,1.857083714,2.815298882,4.08795322,5.767008773,7.961197437,10.8049644,14.43397058,18.9334044,24.4742352,31.16245877,39.07237478,48.24143751,58.54691046,69.95036194,82.31145145,95.46108764,109.2434745,120.1809265,130.7357416,141.5209088,152.4742682,163.5440834,174.5825251,185.6302903,196.6688791,207.6838549,218.6474093
"FPS","EEU","Electricity generation","Offshore wind","","Power","TWh",0.140105938,0.357262176,0.653426358,1.058523236,1.6183543,2.399818739,3.482349073,4.962176647,6.932189486,9.46857792,12.62278606,16.37627552,20.67061955,24.39213429,27.03739209,29.75071629,32.45371272,35.15494357,37.83128548,40.44566522,42.98136229,45.40249497,47.71695993,49.91484432,51.99698622,53.92604331,55.72689354,57.42499302,59.04117472,60.58428251,62.0632936
"FPS","EURA","Electricity generation","Offshore wind","","Power","TWh",0,0.070390988,0.223633592,0.477866518,0.853402587,1.376910833,2.065444063,2.957324394,4.090902322,5.509641041,7.26753211,9.36811818,11.90335428,14.93223384,18.52293164,22.73780239,27.49372049,32.94891659,39.13516715,46.0684504,53.74923324,61.98470779,70.8791251,80.39593665,90.4234979,100.9789662,108.5512158,115.4814719,122.5316707,129.6450529,136.8288781
"FPS","GCC","Electricity generation","Offshore wind","","Power","TWh",0,0.007401378,0.027361213,0.063541305,0.120003854,0.202069021,0.315554612,0.467829695,0.667488168,0.927103111,1.257146502,1.668671024,2.178823082,2.803772839,3.561293864,4.469606893,5.532303577,6.776047793,8.213154535,9.851840412,11.69705291,13.72092504,15.92697842,18.29516222,20.7990935,23.41111134,26.06210101,28.74084466,30.97822044,32.46760815,33.92279368
"FPS","IND","Electricity generation","Offshore wind","","Power","TWh",0,0.432636721,1.277422174,2.578495686,4.383941022,6.762805918,9.601394574,13.08922563,17.31038007,22.3197409,28.23640353,34.50090015,41.90601338,50.46152547,60.23498316,71.27461146,82.9062468,96.07683885,110.8548091,127.2427401,145.2245632,164.3007235,184.6867631,206.2492362,222.0974867,238.1792247,253.9902167,269.7606338,285.766287,301.596064,317.3323564
"FPS","IDN","Electricity generation","Offshore wind","","Power","TWh",0,0.091176205,0.221409303,0.405412741,0.662721847,1.019483297,1.491305326,2.12679145,2.975445854,4.097446527,5.564311851,7.374468587,9.6603464,12.50618342,15.99749373,20.21707313,25.06721058,30.7181336,37.19280168,44.48769944,52.5758575,61.18703268,70.40349982,80.1186337,90.20687829,100.7876546,110.8302334,119.6253012,124.9773031,130.1483437,135.134327
"FPS","JPN","Electricity generation","Offshore wind","","Power","TWh",0.110827137,0.82924623,1.668165651,2.699735582,4.009401277,5.708655124,7.935293875,10.84512225,14.6003381,19.35707103,25.23925751,32.35189286,40.67590578,50.09220133,60.42625979,71.43561629,82.76543949,94.13542619,101.8409285,107.3883312,112.7216999,117.8398075,122.654378,127.1654146,131.3257475,135.0934459,138.631274,141.8892346,144.8756636,147.596494,150.0711945
"FPS","MENA","Electricity generation","Offshore wind","","Power","TWh",0,0.182220504,0.429355796,0.762517402,1.208879984,1.801898568,2.578706623,3.600171114,4.939942413,6.698115403,8.980683726,11.88244777,15.58466106,20.25547639,26.07802962,33.24395087,41.78885623,51.95000923,63.83735524,77.48729515,92.88407951,109.7927078,128.1978434,147.9205645,168.7681274,190.5472487,212.7862527,230.7220841,244.0326127,257.2461786,270.3481987
"FPS","RUS","Electricity generation","Offshore wind","","Power","TWh",0,0.025820335,0.093657825,0.206748324,0.36740996,0.578496882,0.840913161,1.157850496,1.530048244,1.957012496,2.442039477,3.424430125,4.672315935,6.251412378,8.24130851,10.73618352,13.77252085,17.53784824,22.16573576,27.79266687,34.54508239,42.43966726,51.59794631,62.03550487,73.78456388,86.80227867,100.8463817,115.6637842,130.9109816,137.4433747,143.8263365
"FPS","SA","Electricity generation","Offshore wind","","Power","TWh",0,0.018836027,0.053979356,0.111140583,0.19779532,0.323971815,0.501291436,0.74563829,1.075807793,1.513617608,2.083863408,2.776227632,3.637234877,4.691222362,5.962418262,7.476147038,9.249958328,11.32911251,13.75685046,16.58076483,19.85244674,23.59764866,27.89461448,32.78384416,36.92819298,41.52254604,46.49842208,51.83613489,57.58819759,63.71855004,70.19781662
"FPS","ZAF","Electricity generation","Offshore wind","","Power","TWh",0,0.059506347,0.154973182,0.30753024,0.547271835,0.916135017,1.464111847,2.253158959,3.346361144,4.796129256,6.630685794,8.830704493,11.36375263,14.16206678,17.15480501,20.28303679,22.86847583,25.17106505,27.5585456,30.01637335,32.53086632,35.03477876,37.56062249,40.09401491,42.62089823,45.1200665,47.55245172,49.95484297,52.33133575,54.6847121,57.02510754
"FPS","SEAO","Electricity generation","Offshore wind","","Power","TWh",0.163748868,0.464547426,0.633529161,0.85118543,1.134806607,1.510521555,2.006561105,2.667090934,3.541860127,4.691663214,6.188607962,8.079725342,10.47772216,13.47306828,17.16194717,21.63912134,26.88315497,33.03405151,40.12857858,48.16423544,57.10763301,66.82429109,77.25717817,88.27850141,99.74544839,111.601782,123.3757105,128.7077166,133.8205049,138.7856943,143.6086841
"FPS","KOR","Electricity generation","Offshore wind","","Power","TWh",0.096271663,0.285421575,0.582902263,1.044837711,1.740310049,2.76008262,4.213824953,6.235760851,8.968557311,12.54688231,17.09919113,22.65829349,29.19843545,36.64082315,44.81472061,53.50348398,62.3052435,70.87605827,74.90392708,78.88091391,82.7695445,86.50082652,90.12109626,93.56519871,96.77832014,99.74902015,102.3937177,104.7934572,106.9934542,109.0439334,110.9775708
"FPS","SSA","Electricity generation","Offshore wind","","Power","TWh",0,0.04383425,0.129824867,0.271541695,0.485438024,0.791831123,1.213344049,1.780010726,2.526949852,3.495430378,4.733355616,6.094973478,7.754132095,9.764164016,12.18596968,15.09222198,18.55372654,22.70594174,27.68734841,33.20524716,38.97645066,45.75878282,53.73542132,63.05000531,73.8590388,86.3406937,100.5261695,116.5901366,134.6337006,154.687869,176.5586638
"FPS","GBR","Electricity generation","Offshore wind","","Power","TWh",31.29841499,31.70732047,34.0205039,38.34845088,42.58215463,46.89519684,51.45888983,57.37068812,64.54507581,72.97388511,82.60398133,93.14612162,104.1921841,115.0857922,120.5370735,125.5056262,130.0697812,134.1870681,137.8557695,141.0863767,144.0209171,146.800384,149.4199676,151.9011067,154.1530185,156.0687203,157.7242916,159.1714043,160.4860196,161.73506,162.9708752
"FPS","USA","Electricity generation","Offshore wind","","Power","TWh",84.47874114,91.70063704,101.5634959,117.4662537,139.3889178,168.7146678,205.6989779,250.0668117,299.6793152,351.8236985,404.1832116,454.1242244,501.0098162,543.9308654,568.8447708,586.063469,601.2608136,616.6208389,631.7153576,646.0926506,659.5251793,671.548691,682.2551529,691.5915327,699.5572949,705.7634838,710.6351327,714.2124269,716.5627734,717.6923642,717.5287008
"FPS","WEU","Electricity generation","Offshore wind","","Power","TWh",35.41798223,37.21488831,38.86013424,41.69733592,45.28437201,49.83036023,55.55414094,62.71327445,71.30988508,81.42713508,93.10993025,106.3736448,120.8354712,135.9556421,151.3328899,162.5014048,169.4399716,176.1054267,182.4521612,188.4194576,193.9846935,199.2171032,204.0307976,208.4238044,212.3333215,215.6958447,218.6929767,221.3475208,223.77282,226.0510682,228.2392235
"FPS","WORLD","Electricity generation","Offshore wind","","Power","TWh",162.787009,180.4841284,205.3546907,243.0720306,291.658511,353.7542022,429.8100885,522.6182259,630.7630096,752.0821821,886.113254,1031.734211,1187.648646,1351.093177,1502.13764,1652.95909,1804.116212,1965.249549,2128.85387,2299.881776,2479.756003,2651.667882,2815.034676,2983.362024,3147.636142,3313.670932,3474.571475,3622.710757,3762.699533,3893.245205,4022.258126
"FPS","AUS","Electricity generation","Hydrogen","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.672907193,10.29658239,15.22485508,19.51402645,26.80810146,29.00825827,30.99410064,32.74958142,34.27549498,35.57364567,36.65554186,37.53135648,38.24146347,38.81359507,40.59206367
"FPS","BRA","Electricity generation","Hydrogen","","Power","TWh",0,0,0,0,0,0,0,0,0,0,1.271934823,4.554029804,8.276030843,12.39355999,16.8378011,21.51918315,26.2977192,31.07377075,35.73810429,40.19516356,44.37791579,48.18864342,51.64042843,54.71770302,57.42610079,60.79800397,62.53197172,64.00237714,65.24225777,66.26559413,68.72318773
"FPS","CAN","Electricity generation","Hydrogen","","Power","TWh",0,0,0,0,0,0,0,0,0.988968165,5.719147871,10.30842708,12.88341146,14.97411118,16.6327582,17.94916977,20.03371351,20.53432713,21.00280746,21.43662362,21.83006944,22.18191863,22.49736836,22.7712184,23.0023094,23.18114442,23.30573832,23.39146995,23.44677651,23.48308317,23.50600728,23.51855624
"FPS","CHN","Electricity generation","Hydrogen","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.7658994,293.2088749,498.5078883,704.1273662,909.1216463,911.693438,912.7881323,912.7935457,912.0412238,916.838869
"FPS","CSA","Electricity generation","Hydrogen","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.75836559,37.36929292,54.82815855,70.13058462,89.83674222,99.63199975,107.9797689,115.024641,120.919399,140.5593062
"FPS","EEU","Electricity generation","Hydrogen","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,5.589359192,17.44755815,27.95635369,36.92408492,44.36152524,50.37966735,55.12204013,63.95466108,65.18982228,66.07646409,66.64789007,66.94963801,67.94119584,67.52311384,67.01236946,66.442381,65.82895996,65.18596472
