"Scenario","Region","Variable_class","Sub_variable_class_1","Sub_variable_class_2","Sector","Units","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"FPS","SEAO","Primary energy demand","Coal",NA,"Total","PJ",6248.794592,6308.182794,6366.851439,6426.712355,6484.693746,6540.581056,6585.107631,6629.204675,6668.265173,6700.770303,6726.083512,6718.724121,6693.989193,6655.781646,6595.365145,6509.756769,6391.960427,6245.446951,6070.896526,5869.403081,5644.881954,5426.050901,5190.289429,4943.543139,4692.136572,4442.328975,4196.3591,3960.959816,3738.969207,3532.078973,3340.540024
"FPS","KOR","Primary energy demand","Coal",NA,"Total","PJ",3211.25866,3176.445977,3137.031456,3093.985,3038.048598,2968.876283,2882.69571,2781.784048,2664.963235,2531.432011,2383.839317,2220.750036,2047.866264,1871.968508,1698.591539,1532.768144,1377.131696,1235.923345,1107.765175,990.0274007,882.9678259,784.3193921,692.9105892,611.9815721,545.3212747,425.7312685,399.6868738,380.998437,366.7881581,353.0964042,339.8990179
"FPS","SSA","Primary energy demand","Coal",NA,"Total","PJ",344.124419,368.3072439,388.4798238,408.8370103,428.6289842,448.6499217,468.5800403,488.255949,507.6169869,526.5062517,544.7694749,552.8635639,561.0251092,569.2145504,577.4151994,585.5692105,593.796021,602.0822356,610.3640021,618.5890743,626.6094941,639.7131715,652.0415053,663.3306313,673.4982801,682.5589407,690.3871421,697.1396714,702.989277,708.0925803,712.477647
"FPS","GBR","Primary energy demand","Coal",NA,"Total","PJ",346.3427243,326.7669577,281.2257586,216.3099606,173.1743827,151.5469244,149.6263563,147.6001012,145.1055764,142.1179944,138.6947222,135.2313673,131.4599231,127.5406955,123.2568027,118.6175691,114.0859511,109.4638326,104.7976033,99.79668069,93.79497401,86.9727561,79.18600383,70.40239988,61.85010406,54.82073132,49.39086752,45.45227621,42.92145578,41.14177743,39.48067712
"FPS","USA","Primary energy demand","Coal",NA,"Total","PJ",12938.73806,12587.3645,12152.04383,11595.54167,10861.96393,9935.341137,8794.166899,7491.41125,6131.544653,4842.411915,3732.272025,2849.673236,2190.608841,1717.074267,1383.880889,784.8067997,751.3977884,718.5605878,686.8281532,655.8545218,625.8141711,596.2249653,566.6897545,537.1296741,508.5609719,482.3070824,457.3112095,433.5534697,410.8045625,388.5389952,367.1280406
"FPS","WEU","Primary energy demand","Coal",NA,"Total","PJ",5233.376638,5098.822839,4954.092153,4801.759254,4625.014606,4426.106829,4206.369247,3954.070155,3668.508121,3352.552205,3017.217232,2682.356642,2355.594373,2046.634896,1765.879525,1519.566291,1313.825945,1144.329643,1009.126427,904.5838511,706.9018508,679.1910818,655.1216816,633.0694793,612.6840677,592.9662345,574.1866262,553.8491239,532.0882563,509.2193477,486.1358013
"FPS","WORLD","Primary energy demand","Coal",NA,"Total","PJ",165912.9218,165535.641,164875.3985,163793.1372,162442.6335,160713.6521,157542.5911,153944.7673,150015.6278,145843.1849,141539.72,135887.2374,130215.117,124545.8632,118797.1186,112607.3805,106665.7016,100549.0585,94258.79471,87833.05033,80863.49821,75274.94341,70795.84382,66290.67195,61728.02019,57067.40577,53957.65944,50874.87588,47877.90678,44927.84125,42120.2348
"FPS","AUS","Primary energy demand","Biomass",NA,"Total","PJ",239.6393742,253.7570628,268.4684941,283.8202521,299.2019311,314.3126959,329.8210399,345.1629983,359.7984201,373.2168659,384.8271337,396.7893262,407.3885859,417.2241425,426.8314484,436.4658813,446.4505654,455.5360348,463.942454,471.8438116,479.5789571,484.0140353,488.1674166,492.0531443,496.0331864,500.4096883,505.4429395,511.029142,516.9413312,522.9195288,530.1806197
"FPS","BRA","Primary energy demand","Biomass",NA,"Total","PJ",3659.527579,3685.206011,3701.661436,3707.750923,3709.148478,3706.332099,3692.284965,3670.523292,3642.314812,3608.641763,3567.195912,3566.358565,3560.831657,3550.167217,3534.054727,3512.33441,3489.406362,3462.988032,3435.385662,3407.74904,3380.715622,3350.32895,3321.410241,3293.738793,3269.074328,3248.434816,3234.571068,3225.961246,3222.528746,3223.032702,3231.476455
"FPS","CAN","Primary energy demand","Biomass",NA,"Total","PJ",594.0115008,615.5220392,637.334272,658.098699,677.5634081,694.1957608,712.7456051,730.9219122,749.3514516,767.0127703,781.6656473,797.5636577,811.3474671,824.6481891,838.4982075,853.9725041,869.311133,883.4261734,896.6974489,909.4997715,922.1064493,930.5391882,938.0964709,944.8543943,950.6663652,956.2439283,962.9306288,970.1458489,976.9281717,982.7191808,989.240964
"FPS","CHN","Primary energy demand","Biomass",NA,"Total","PJ",2900.083339,3051.294065,3239.338944,3462.996662,3709.065123,3973.057504,4199.779736,4436.928253,4674.965568,4904.128584,5115.322399,5388.683438,5648.559,5893.504648,6123.712328,6341.077085,6657.058965,6978.363717,7312.267083,7660.072905,8026.26143,8322.185194,8624.96715,8931.967956,9249.917124,9575.599248,9881.993923,10190.87194,10503.27461,10751.43679,11108.81147
"FPS","CSA","Primary energy demand","Biomass",NA,"Total","PJ",2141.321083,2103.652468,2064.686507,2022.523885,1979.857647,1936.266309,1890.882485,1841.269809,1786.613798,1725.40634,1655.571953,1722.429227,1784.372293,1841.269072,1892.465947,1936.939648,1979.86623,2017.566625,2052.093786,2085.892502,2121.609861,2147.667268,2173.24318,2198.721503,2225.51149,2254.777018,2287.537703,2323.473317,2362.510966,2404.413894,2458.017695
"FPS","EEU","Primary energy demand","Biomass",NA,"Total","PJ",1241.993423,1255.154494,1265.095299,1273.761089,1279.075205,1283.942641,1288.772733,1294.739608,1301.223566,1305.823612,1306.877912,1312.957093,1316.84491,1320.449125,1325.946135,1334.418516,1343.761806,1352.244991,1360.172458,1367.704844,1375.292964,1378.396828,1379.89384,1380.258014,1380.217901,1381.271067,1384.145243,1387.863714,1390.745859,1391.479087,1389.549101
"FPS","EURA","Primary energy demand","Biomass",NA,"Total","PJ",384.9807114,396.1284258,407.6754518,418.8231392,431.351031,445.4028417,459.7720389,474.0560356,488.0105662,500.7932826,511.4660703,551.5398337,589.0095657,623.3986297,654.0344448,680.3038705,706.6320547,727.9782943,745.4124254,759.297076,769.9772346,772.7712406,777.9725686,785.7621101,796.1978716,807.8060063,818.8078313,831.7471208,848.7208735,872.8574612,909.5460578
"FPS","GCC","Primary energy demand","Biomass",NA,"Total","PJ",0.340816378,44.77473092,90.78869854,138.0337117,186.1512329,234.7681365,283.3167405,331.3860249,378.434891,423.8691776,467.0228155,510.7981523,552.3319856,591.6776187,628.2836563,661.5989032,694.8724139,724.1107066,749.1407977,769.8910844,786.2718246,793.4588285,797.0457996,797.2645475,795.0952934,791.1283397,785.6842938,780.4672319,776.3360081,774.5291606,783.3679568
"FPS","IND","Primary energy demand","Biomass",NA,"Total","PJ",7565.91744,7150.882578,6757.728394,6379.290569,6015.646011,5664.118955,5308.920144,4959.256012,4612.518458,4264.027725,3910.18891,4124.488188,4342.477499,4563.010631,4784.784931,5005.941202,5245.120466,5484.472793,5725.110685,5968.430995,6216.80966,6430.55806,6648.745455,6871.327273,7102.887011,7341.844496,7577.435957,7821.092247,8077.663825,8344.711702,8627.522755
"FPS","IDN","Primary energy demand","Biomass",NA,"Total","PJ",1443.947515,1413.245552,1383.285915,1353.486648,1324.522402,1296.203905,1261.542504,1226.210219,1189.922609,1152.043733,1111.939874,1174.427715,1236.656443,1298.688071,1360.19227,1420.822534,1488.038925,1555.082476,1622.071472,1689.236837,1756.722453,1814.382387,1872.069468,1929.563357,1987.222314,2045.291591,2099.640963,2152.986645,2206.81507,2261.162817,2313.747376
"FPS","JPN","Primary energy demand","Biomass",NA,"Total","PJ",633.5085256,669.0668567,706.0807892,745.5876252,784.0153781,821.0835039,857.4125688,892.7193112,925.8308216,956.4219059,984.0472219,1006.992776,1029.682837,1052.796142,1076.196304,1098.715776,1122.069587,1143.841425,1165.026732,1187.319461,1212.888041,1233.75744,1253.894155,1273.521149,1290.367928,1304.400633,1317.23873,1328.566138,1338.761181,1348.10244,1360.342444
"FPS","MENA","Primary energy demand","Biomass",NA,"Total","PJ",934.9398893,1015.426008,1105.87566,1205.192802,1314.846297,1432.911484,1554.742409,1675.387758,1789.75797,1891.030084,1971.467293,2077.372036,2158.929051,2215.674952,2245.769743,2247.179801,2235.817053,2202.333458,2150.825508,2087.460694,2017.383262,1944.337228,1879.604974,1824.912248,1783.608521,1756.083337,1743.12157,1747.501735,1772.414207,1821.435452,1905.825086
"FPS","RUS","Primary energy demand","Biomass",NA,"Total","PJ",321.4437194,382.7897373,447.0581729,515.2820843,581.1676001,642.000767,698.9255017,750.477076,798.0169016,844.605016,886.841677,927.8932349,967.2271036,1003.080978,1034.903433,1062.172869,1089.877985,1113.276607,1132.785755,1149.164351,1162.845494,1173.788881,1190.761663,1213.119345,1240.147225,1269.717646,1299.42374,1331.634012,1369.149814,1414.711655,1477.509289
"FPS","SA","Primary energy demand","Biomass",NA,"Total","PJ",2481.197433,2310.682369,2132.543957,1944.692665,1755.604266,1566.082171,1376.25864,1185.382584,995.8721544,807.8100698,621.2417108,665.7943195,713.0980739,762.7767153,814.4131169,867.3960721,924.4174378,981.1108753,1037.056529,1091.068748,1141.926351,1192.856356,1238.587977,1277.982408,1310.237528,1334.080047,1349.548023,1356.790017,1356.810545,1352.081594,1342.816596
"FPS","ZAF","Primary energy demand","Biomass",NA,"Total","PJ",389.1436905,399.5835911,412.2940939,424.9588646,438.1287568,445.7932914,456.0866201,470.4130384,485.5362623,500.0969672,511.5607156,518.6939681,528.1188336,536.6520361,544.8281557,552.9748377,561.7286412,569.1651648,575.5289632,581.2817944,586.8451691,589.3684608,591.2690034,592.7792303,594.5075169,596.841167,600.5300962,605.5957657,611.5772568,618.0116256,626.0036033
"FPS","SEAO","Primary energy demand","Biomass",NA,"Total","PJ",2574.356391,2554.730382,2537.803073,2522.531599,2509.483954,2497.942964,2483.925664,2467.750008,2447.95262,2422.563387,2389.564831,2514.58552,2633.696628,2747.302015,2855.078566,2956.585721,3065.79787,3171.245542,3273.932,3375.585611,3477.56708,3564.611221,3654.335584,3746.838367,3843.119625,3944.140472,4048.546744,4159.081933,4275.753762,4398.383692,4546.039325
"FPS","KOR","Primary energy demand","Biomass",NA,"Total","PJ",284.3127087,307.0140715,329.5941554,352.0913461,373.9292299,394.4905884,413.3478482,430.8874228,447.159067,460.1980966,470.1752002,485.072462,499.4786457,513.7510357,527.8860113,541.4367184,555.5283561,569.2841287,583.9440312,600.7929277,620.8290084,638.5746275,656.8922243,675.3312544,692.9620151,710.418492,725.9208043,739.9251685,752.3663492,763.528939,776.2363702
"FPS","SSA","Primary energy demand","Biomass",NA,"Total","PJ",13830.73137,12877.32469,11852.75153,10737.31833,9598.398272,8439.533134,7263.203403,6059.873286,4848.276527,3628.040936,2398.706103,2557.415567,2724.395154,2900.294876,3084.500641,3275.889677,3478.193289,3682.816429,3886.336325,4084.988614,4274.811216,4463.793452,4635.720016,4786.372682,4913.041485,5011.563245,5085.57076,5133.084824,5155.784614,5160.99781,5157.250903
"FPS","GBR","Primary energy demand","Biomass",NA,"Total","PJ",589.2870651,606.8501597,626.6544762,648.0064611,668.4448113,688.0766325,708.9344291,730.8695883,752.184482,772.7849095,792.2378103,816.2027072,838.3873166,859.7355215,881.5477972,904.8957483,927.9001217,949.7075641,970.7177784,991.364511,1011.773132,1024.136684,1034.995326,1044.08967,1051.039258,1055.877894,1059.669597,1062.338944,1063.59902,1063.204473,1064.632635
"FPS","USA","Primary energy demand","Biomass",NA,"Total","PJ",4751.640117,4868.364727,4975.206381,5067.377612,5151.722064,5218.353562,5274.546076,5321.482863,5351.259442,5363.497629,5362.366049,5483.919917,5595.637625,5697.138964,5789.453267,5865.327049,6123.387589,6376.592604,6634.349042,6910.215369,7216.770085,7501.174211,7789.060578,8080.292773,8375.206162,8663.427802,8947.493659,9226.375968,9498.977329,9765.995214,9936.805128
"FPS","WEU","Primary energy demand","Biomass",NA,"Total","PJ",5020.602655,5059.584035,5084.260777,5111.361096,5134.095091,5152.669998,5187.629234,5222.867343,5266.215286,5309.76481,5350.006227,5475.000647,5583.443452,5684.327165,5787.967687,5898.471796,6126.192817,6351.480665,6574.307685,6794.583407,7013.355127,7195.609596,7368.999702,7533.140128,7684.075052,7825.999816,7968.059861,8109.053426,8245.497849,8373.359684,8453.813737
"FPS","WORLD","Primary energy demand","Biomass",NA,"Total","PJ",51982.92635,51021.03405,50026.18647,48972.98607,47921.41819,46847.53894,45702.85039,44518.56444,43291.21568,41981.77766,40550.29347,42074.97835,43521.91413,44897.56774,46211.34882,47454.92062,49131.42967,50752.62431,52347.10462,53943.44435,55572.34042,56946.31014,58315.73279,59673.89035,61031.1352,62375.35675,63683.31413,64995.58639,66323.15738,67609.0749,68988.73556
"RPS","AUS","Capacity","Electricity generation","Coal","Power","GW",24.46058488,23.96791238,22.95928267,21.07365738,18.01870812,13.95678471,9.664750645,6.066408554,3.555896704,2.002540109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","BRA","Capacity","Electricity generation","Coal","Power","GW",4.71021416,4.738919686,4.723101935,4.642420448,4.47150628,4.193353818,3.792384859,3.288057347,2.721539003,2.153179673,1.634576256,1.160475093,0.80084515,0.541622008,0.361290215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CAN","Capacity","Electricity generation","Coal","Power","GW",9.768694014,9.097845259,7.022842912,3.669539524,1.307943296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CHN","Capacity","Electricity generation","Coal","Power","GW",1254.582322,1289.326162,1312.349838,1315.840139,1292.961056,1233.668034,1123.744167,978.041656,808.7077235,635.0641091,475.8841681,336.716855,231.2137717,155.2711759,102.5592485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CSA","Capacity","Electricity generation","Coal","Power","GW",13.56426262,13.78324149,13.87897111,13.76602866,13.39270992,12.68191959,11.58124446,10.15399732,8.508260582,6.812542816,5.240277857,3.798296627,2.674542453,1.843223685,1.250487252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","EEU","Capacity","Electricity generation","Coal","Power","GW",52.60228194,51.53381887,49.39883316,45.42183961,38.94552082,30.33128466,21.15732892,13.40073339,7.920297375,4.491302116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","EURA","Capacity","Electricity generation","Coal","Power","GW",38.34438268,39.37060726,40.37068655,41.26443841,41.97309587,42.51819105,42.53030342,42.19760701,41.43579673,40.13708471,38.28639661,35.74586127,32.79483219,29.54910693,26.17144889,22.80882574,19.50743613,16.42120095,13.6114146,11.1214191,8.972367513,7.140773263,5.632619786,4.410248422,3.429961446,0,0,0,0,0,0
"RPS","GCC","Capacity","Electricity generation","Coal","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","IND","Capacity","Electricity generation","Coal","Power","GW",229.7045269,229.8328225,201.2200431,190.5428711,181.622874,173.9925974,167.5312152,162.1270337,157.5315994,153.3813855,149.7053808,140.4037891,127.5337236,111.8408121,94.60616734,77.35557708,61.17849835,47.13079694,35.53698126,26.33933672,19.25862406,13.89709576,9.944210357,7.068428397,4.999608918,0,0,0,0,0,0
"RPS","IDN","Capacity","Electricity generation","Coal","Power","GW",35.77479021,34.71347115,33.92673216,33.25429429,32.73137784,32.29650252,31.86966469,31.49532195,31.13227242,30.73226773,30.31896711,29.24256002,27.65447396,25.6092557,23.20959474,20.59718868,17.84305297,15.16917472,12.67740957,10.43437865,8.474148207,6.780330528,5.372805255,4.22271792,3.299557907,0,0,0,0,0,0
"RPS","JPN","Capacity","Electricity generation","Coal","Power","GW",43.40936564,42.57317363,41.46144481,39.91978814,37.75038053,34.81431989,31.03790532,26.49940645,21.5598396,16.71401354,12.40435665,8.598211845,5.788692428,3.811799436,2.470665823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","MENA","Capacity","Electricity generation","Coal","Power","GW",27.49507584,28.45949215,29.41411455,30.34580538,31.25941894,32.07698775,32.67632168,33.10561227,33.29047934,33.15229609,32.56171232,31.39626692,29.74066264,27.62860927,25.14799837,22.43439059,19.5760039,16.75551699,14.09033597,11.66153858,9.517241611,7.662855944,6.106413874,4.824065246,3.784481162,0,0,0,0,0,0
"RPS","RUS","Capacity","Electricity generation","Coal","Power","GW",38.40026592,38.84583203,39.19004581,39.36915552,39.4042083,39.28792623,38.90747114,38.20533637,37.082771,35.43068946,33.2984087,30.66492058,27.69879108,24.53399627,21.34517363,18.25501928,15.342005,12.69892193,10.36157414,8.344525627,6.65324787,5.248471691,4.112346502,3.204918324,2.486926386,0,0,0,0,0,0
"RPS","SA","Capacity","Electricity generation","Coal","Power","GW",4.660901854,4.90693665,5.149069037,5.383271968,5.60607174,5.81111915,5.972655534,6.087863323,6.142320985,6.115317422,5.998214524,5.719695901,5.369343395,4.959050682,4.506783787,4.032826274,3.554814037,3.091497538,2.655654274,2.256472653,1.899421932,1.583653166,1.310751279,1.077803224,0.881220318,0,0,0,0,0,0
"RPS","ZAF","Capacity","Electricity generation","Coal","Power","GW",32.38518302,32.65307106,32.68869927,32.35830257,31.53341531,30.08229766,27.78995792,24.69818967,21.0080709,17.09498003,13.36741829,9.591371726,6.677323611,4.546912236,3.047429835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","SEAO","Capacity","Electricity generation","Coal","Power","GW",62.2373882,61.25123572,60.33336957,59.39168898,58.47437657,57.57672742,56.73336938,56.01448753,55.44040266,54.08842826,51.84418631,48.45378666,44.24643177,39.39417311,34.17469837,28.91166826,23.86553267,19.28641277,15.30321911,11.95604849,9.221832015,7.032577117,5.317536553,3.993251732,2.984346532,0,0,0,0,0,0
"RPS","KOR","Capacity","Electricity generation","Coal","Power","GW",33.44971209,33.11891489,32.54785843,31.61228375,30.13251743,27.96812757,25.04998779,21.48934773,17.56453862,13.68013774,10.21491201,7.120123427,4.815944908,3.189595465,2.081249385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","SSA","Capacity","Electricity generation","Coal","Power","GW",3.138159148,3.476778105,3.818846238,4.159452567,4.499289496,4.828914287,5.131283447,5.399194095,5.616148544,5.756409449,5.805493749,5.584820223,5.297116641,4.950954798,4.559832374,4.140218734,3.70691696,3.277980786,2.865025118,2.477908707,2.123661572,1.804173557,1.521471198,1.274565052,1.061444294,0,0,0,0,0,0
"RPS","GBR","Capacity","Electricity generation","Coal","Power","GW",7.255394853,6.896549262,5.789314624,3.519296373,1.36633177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","USA","Capacity","Electricity generation","Coal","Power","GW",221.8693347,215.1887313,200.7248368,173.2396448,131.4919958,85.29040766,60.27571847,40.92362935,27.03806371,17.51335444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","WEU","Capacity","Electricity generation","Coal","Power","GW",79.09580887,76.94305592,73.18664467,66.70606528,56.64434669,43.61244547,30.09138881,18.83719707,11.00180237,6.164473634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","WORLD","Capacity","Electricity generation","Coal","Power","GW",2216.908649,2240.678571,2210.154575,2155.479984,2053.587144,1904.987941,1725.537119,1518.031079,1297.257823,1080.484512,866.5644693,694.1970345,552.3064956,437.6702875,345.4920685,198.5357146,164.57426,133.8315026,107.101614,84.59162853,66.12054478,51.14993102,39.3181548,30.07599832,22.92754696,0,0,0,0,0,0
"RPS","AUS","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","BRA","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CAN","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CHN","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,29.81611672,139.6515297,222.8361334,284.2914737,388.7252782,399.4825724,408.878981,416.8311311,423.226586,430.9950134,432.6883602,433.5524926,433.8838456,433.9467495,433.855593,432.668561,431.2792063,429.6254489,427.6314011,425.0911196
"RPS","CSA","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","EEU","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","EURA","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","GCC","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","IND","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","IDN","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","JPN","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","MENA","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","RUS","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","SA","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","ZAF","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","SEAO","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","KOR","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","SSA","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","GBR","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","USA","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","WEU","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","WORLD","Capacity","Electricity generation","Coal CCS","Power","GW",0,0,0,0,0,0,0,0,0,0,0,29.81611672,139.6515297,222.8361334,284.2914737,388.7252782,399.4825724,408.878981,416.8311311,423.226586,430.9950134,432.6883602,433.5524926,433.8838456,433.9467495,433.855593,432.668561,431.2792063,429.6254489,427.6314011,425.0911196
"RPS","AUS","Capacity","Electricity generation","Oil","Power","GW",3.570957588,3.485106222,3.318662904,3.021191407,2.553618383,1.947199559,1.320698596,0.807345101,0.457845074,0.247889319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","BRA","Capacity","Electricity generation","Oil","Power","GW",8.981209397,9.035943711,9.005783185,8.851943613,8.526052714,7.980755019,7.163624826,6.143927561,5.008717802,3.888835887,2.881825679,2.045965681,1.411923189,0.954902045,0.636969622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CAN","Capacity","Electricity generation","Oil","Power","GW",5.139020268,4.723507043,3.558070527,1.781169685,0.592780605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CHN","Capacity","Electricity generation","Oil","Power","GW",16.10695539,16.55301419,16.84860365,16.89341389,16.59968077,15.8384473,14.34455625,12.40475823,10.18436909,7.933613209,5.890604413,4.16795919,2.862017598,1.921982564,1.269502123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CSA","Capacity","Electricity generation","Oil","Power","GW",47.89746153,48.67070904,49.0087448,48.60992795,47.29168304,44.78177494,40.88103751,35.70708588,29.67655477,23.45948026,17.7138162,12.83945817,9.040809423,6.230685943,4.227047103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","EEU","Capacity","Electricity generation","Oil","Power","GW",1.996329195,1.947793669,1.856163099,1.692985104,1.434928069,1.100082804,0.751897022,0.463978247,0.265518798,0.144798934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","EURA","Capacity","Electricity generation","Oil","Power","GW",9.514688621,9.769333673,10.01749109,10.23926466,10.41510933,10.55036801,10.55337355,10.47081901,10.28178513,9.959525657,9.500300087,8.869897378,8.13763568,7.332248737,6.49412429,5.659730566,4.840531197,4.074719759,3.377505713,2.759643848,2.226383035,1.771895369,1.397665567,1.094349095,0.851102896,0,0,0,0,0,0
"RPS","GCC","Capacity","Electricity generation","Oil","Power","GW",56.85331781,56.96644176,56.95520279,56.73720769,56.21547266,55.53868916,54.5838511,53.33361366,51.70533638,49.66109817,47.02131718,43.74677139,40.00692114,35.91292857,31.6397575,27.37388999,23.24335238,19.4181998,15.98786826,12.99444343,10.44392033,8.300943211,6.544194664,5.123954963,3.990023556,0,0,0,0,0,0
"RPS","IND","Capacity","Electricity generation","Oil","Power","GW",3.980873224,4.169389464,4.357307013,4.542142064,4.721291255,4.889080013,5.007134839,5.094343966,5.137212207,5.115452487,5.02151902,4.801843399,4.511959078,4.159634273,3.759177089,3.331677474,2.889453916,2.461465026,2.063178113,1.704699553,1.390920151,1.119915199,0.893477215,0.707332813,0.556575173,0,0,0,0,0,0
"RPS","IDN","Capacity","Electricity generation","Oil","Power","GW",6.912005908,7.506802995,8.125772989,8.75870933,9.403655688,10.03935147,10.50976928,10.90812493,11.1958537,11.3202357,11.25095812,10.85151803,10.26220079,9.503247995,8.612766309,7.643337797,6.62131533,5.629075321,4.704415017,3.872056615,3.144641645,2.516088841,1.993775273,1.566993437,1.224421257,0,0,0,0,0,0
"RPS","JPN","Capacity","Electricity generation","Oil","Power","GW",30.17891523,29.30111067,28.22660854,26.84611817,25.03667481,22.72288626,19.89783119,16.6433766,13.22464067,9.979279683,7.185058619,4.980399859,3.353023102,2.207934128,1.431100319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
